basemesh,gender,race,dst_type,dst_filename,dst_filepath,ref_filepath,METRO,DAME,FMPD,MSDM,MSDM2,RMS
BFW27,Female,White/Caucasian,Smooth,BFW27-Smooth_i12.obj,stimuli\BFW27\BFW27-Smooth_i12.obj,stimuli\BFW27\BFW27-ref.obj,0.007631,0.008156904,0.005255565,0.162272,0.162596,0.6892715
BFW27,Female,White/Caucasian,Smooth,BFW27-Smooth_i20.obj,stimuli\BFW27\BFW27-Smooth_i20.obj,stimuli\BFW27\BFW27-ref.obj,0.011446,0.010417164,0.005424678,0.193285,0.206214,1.108503
BFW28,Female,White/Caucasian,Noise_f0.01,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,0,0,0,0,0.0
BFW28,Female,White/Caucasian,Noise_f0.01,BFW28-Noise_f0.01_a05.0000.obj,stimuli\BFW28\BFW28-Noise_f0.01_a05.0000.obj,stimuli\BFW28\BFW28-ref.obj,0.00369,0.004855197,0.000876198,0.132852,0.189123,0.5617055
BFW28,Female,White/Caucasian,Noise_f0.01,BFW28-Noise_f0.01_a08.3330.obj,stimuli\BFW28\BFW28-Noise_f0.01_a08.3330.obj,stimuli\BFW28\BFW28-ref.obj,0.006131,0.008099348,0.002561945,0.203018,0.292132,0.9328725
BFW28,Female,White/Caucasian,Noise_f0.01,BFW28-Noise_f0.01_a11.6665.obj,stimuli\BFW28\BFW28-Noise_f0.01_a11.6665.obj,stimuli\BFW28\BFW28-ref.obj,0.008558,0.011355652,0.005248172,0.272319,0.358915,1.3005209999999998
BFW28,Female,White/Caucasian,Noise_f0.01,BFW28-Noise_f0.01_a15.0000.obj,stimuli\BFW28\BFW28-Noise_f0.01_a15.0000.obj,stimuli\BFW28\BFW28-ref.obj,0.010968,0.014629065,0.008916537,0.327632,0.403001,1.6640185
BFW28,Female,White/Caucasian,Noise_f0.06,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,0,0,0,0,0.0
BFW28,Female,White/Caucasian,Noise_f0.06,BFW28-Noise_f0.06_a00.2100.obj,stimuli\BFW28\BFW28-Noise_f0.06_a00.2100.obj,stimuli\BFW28\BFW28-ref.obj,0.00021,0.004598394,0.006741932,0.076168,0.0857177,0.0238265
BFW28,Female,White/Caucasian,Noise_f0.06,BFW28-Noise_f0.06_a00.3500.obj,stimuli\BFW28\BFW28-Noise_f0.06_a00.3500.obj,stimuli\BFW28\BFW28-ref.obj,0.00035,0.007663767,0.018381964,0.094849,0.136154,0.039705
BFW28,Female,White/Caucasian,Noise_f0.06,BFW28-Noise_f0.06_a00.4900.obj,stimuli\BFW28\BFW28-Noise_f0.06_a00.4900.obj,stimuli\BFW28\BFW28-ref.obj,0.000489,0.010729789,0.031322334,0.115298,0.17754,0.055583999999999995
BFW28,Female,White/Caucasian,Noise_f0.06,BFW28-Noise_f0.06_a00.6300.obj,stimuli\BFW28\BFW28-Noise_f0.06_a00.6300.obj,stimuli\BFW28\BFW28-ref.obj,0.000629,0.01379627,0.044207272,0.134383,0.212151,0.071459
BFW28,Female,White/Caucasian,Noise_f0.34,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,0,0,0,0,0.0
BFW28,Female,White/Caucasian,Noise_f0.34,BFW28-Noise_f0.34_a00.0675.obj,stimuli\BFW28\BFW28-Noise_f0.34_a00.0675.obj,stimuli\BFW28\BFW28-ref.obj,7.50E-05,0.008292789,0.025853383,0.091887,0.165559,0.006522999999999999
BFW28,Female,White/Caucasian,Noise_f0.34,BFW28-Noise_f0.34_a00.1125.obj,stimuli\BFW28\BFW28-Noise_f0.34_a00.1125.obj,stimuli\BFW28\BFW28-ref.obj,0.000125,0.013821543,0.05715338,0.113877,0.250127,0.010866500000000001
BFW28,Female,White/Caucasian,Noise_f0.34,BFW28-Noise_f0.34_a00.1575.obj,stimuli\BFW28\BFW28-Noise_f0.34_a00.1575.obj,stimuli\BFW28\BFW28-ref.obj,0.000175,0.019352248,0.086789772,0.135703,0.316857,0.015209
BFW28,Female,White/Caucasian,Noise_f0.34,BFW28-Noise_f0.34_a00.2025.obj,stimuli\BFW28\BFW28-Noise_f0.34_a00.2025.obj,stimuli\BFW28\BFW28-ref.obj,0.000225,0.024884506,0.11532055,0.156401,0.371237,0.0195435
BFW28,Female,White/Caucasian,Noise_f2.00,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,0,0,0,0,0.0
BFW28,Female,White/Caucasian,Noise_f2.00,BFW28-Noise_f2.00_a00.0740.obj,stimuli\BFW28\BFW28-Noise_f2.00_a00.0740.obj,stimuli\BFW28\BFW28-ref.obj,7.80E-05,0.013654299,0.05858365,0.126384,0.289802,0.0063625
BFW28,Female,White/Caucasian,Noise_f2.00,BFW28-Noise_f2.00_a00.1233.obj,stimuli\BFW28\BFW28-Noise_f2.00_a00.1233.obj,stimuli\BFW28\BFW28-ref.obj,0.00013,0.022763181,0.105318293,0.150688,0.405607,0.010587
BFW28,Female,White/Caucasian,Noise_f2.00,BFW28-Noise_f2.00_a00.1727.obj,stimuli\BFW28\BFW28-Noise_f2.00_a00.1727.obj,stimuli\BFW28\BFW28-ref.obj,0.000182,0.031884877,0.149935565,0.174766,0.484799,0.014797999999999999
BFW28,Female,White/Caucasian,Noise_f2.00,BFW28-Noise_f2.00_a00.2220.obj,stimuli\BFW28\BFW28-Noise_f2.00_a00.2220.obj,stimuli\BFW28\BFW28-ref.obj,0.000234,0.041023226,0.192956927,0.198772,0.542885,0.018992000000000002
BFW28,Female,White/Caucasian,Simp,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,-1,0,-1,0,0.0
BFW28,Female,White/Caucasian,Simp,BFW28-Simp_p25.00.obj,stimuli\BFW28\BFW28-Simp_p25.00.obj,stimuli\BFW28\BFW28-ref.obj,0.000384,-1,0.051954052,-1,0.273796,0.007348
BFW28,Female,White/Caucasian,Simp,BFW28-Simp_p12.50.obj,stimuli\BFW28\BFW28-Simp_p12.50.obj,stimuli\BFW28\BFW28-ref.obj,0.000531,-1,0.137983971,-1,0.388059,0.017367
BFW28,Female,White/Caucasian,Simp,BFW28-Simp_p06.25.obj,stimuli\BFW28\BFW28-Simp_p06.25.obj,stimuli\BFW28\BFW28-ref.obj,0.000873,-1,0.283091019,-1,0.465266,0.0367865
BFW28,Female,White/Caucasian,Simp,BFW28-Simp_p03.12.obj,stimuli\BFW28\BFW28-Simp_p03.12.obj,stimuli\BFW28\BFW28-ref.obj,0.001442,-1,0.474106606,-1,0.517212,0.0723775
BFW28,Female,White/Caucasian,Smooth,BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,stimuli\BFW28\BFW28-ref.obj,0,0,0,0,0,0.0
BFW28,Female,White/Caucasian,Smooth,BFW28-Smooth_i02.obj,stimuli\BFW28\BFW28-Smooth_i02.obj,stimuli\BFW28\BFW28-ref.obj,0.001824,0.00273415,0.004206725,0.107149,0.0659362,0.117399
BFW28,Female,White/Caucasian,Smooth,BFW28-Smooth_i06.obj,stimuli\BFW28\BFW28-Smooth_i06.obj,stimuli\BFW28\BFW28-ref.obj,0.004369,0.005388753,0.005061788,0.13462,0.115768,0.3431405
BFW28,Female,White/Caucasian,Smooth,BFW28-Smooth_i12.obj,stimuli\BFW28\BFW28-Smooth_i12.obj,stimuli\BFW28\BFW28-ref.obj,0.007666,0.007948591,0.005620709,0.161043,0.160934,0.6644840000000001
BFW28,Female,White/Caucasian,Smooth,BFW28-Smooth_i20.obj,stimuli\BFW28\BFW28-Smooth_i20.obj,stimuli\BFW28\BFW28-ref.obj,0.011499,0.010165858,0.00591947,0.191021,0.202995,1.0684835000000001
BFW29,Female,White/Caucasian,Noise_f0.01,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,0,0,0,0,0.0
BFW29,Female,White/Caucasian,Noise_f0.01,BFW29-Noise_f0.01_a05.0000.obj,stimuli\BFW29\BFW29-Noise_f0.01_a05.0000.obj,stimuli\BFW29\BFW29-ref.obj,0.00353,0.00495346,0.001369349,0.128853,0.192944,0.5542865
BFW29,Female,White/Caucasian,Noise_f0.01,BFW29-Noise_f0.01_a08.3330.obj,stimuli\BFW29\BFW29-Noise_f0.01_a08.3330.obj,stimuli\BFW29\BFW29-ref.obj,0.00587,0.008265917,0.003805954,0.19869,0.29402,0.920215
BFW29,Female,White/Caucasian,Noise_f0.01,BFW29-Noise_f0.01_a11.6665.obj,stimuli\BFW29\BFW29-Noise_f0.01_a11.6665.obj,stimuli\BFW29\BFW29-ref.obj,0.0082,0.011593011,0.007276859,0.270374,0.357297,1.282195
BFW29,Female,White/Caucasian,Noise_f0.01,BFW29-Noise_f0.01_a15.0000.obj,stimuli\BFW29\BFW29-Noise_f0.01_a15.0000.obj,stimuli\BFW29\BFW29-ref.obj,0.010519,0.014939581,0.011417415,0.331121,0.402485,1.640277
BFW29,Female,White/Caucasian,Noise_f0.06,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,0,0,0,0,0.0
BFW29,Female,White/Caucasian,Noise_f0.06,BFW29-Noise_f0.06_a00.2100.obj,stimuli\BFW29\BFW29-Noise_f0.06_a00.2100.obj,stimuli\BFW29\BFW29-ref.obj,0.0002,0.004659559,0.007400836,0.076989,0.0849241,0.024089
BFW29,Female,White/Caucasian,Noise_f0.06,BFW29-Noise_f0.06_a00.3500.obj,stimuli\BFW29\BFW29-Noise_f0.06_a00.3500.obj,stimuli\BFW29\BFW29-ref.obj,0.000333,0.007765943,0.018722699,0.096304,0.134971,0.0401415
BFW29,Female,White/Caucasian,Noise_f0.06,BFW29-Noise_f0.06_a00.4900.obj,stimuli\BFW29\BFW29-Noise_f0.06_a00.4900.obj,stimuli\BFW29\BFW29-ref.obj,0.000467,0.01087323,0.031198869,0.115478,0.175812,0.056195499999999995
BFW29,Female,White/Caucasian,Noise_f0.06,BFW29-Noise_f0.06_a00.6300.obj,stimuli\BFW29\BFW29-Noise_f0.06_a00.6300.obj,stimuli\BFW29\BFW29-ref.obj,0.0006,0.013981252,0.043889919,0.133551,0.209823,0.0722515
BFW29,Female,White/Caucasian,Noise_f0.34,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,0,0,0,0,0.0
BFW29,Female,White/Caucasian,Noise_f0.34,BFW29-Noise_f0.34_a00.0675.obj,stimuli\BFW29\BFW29-Noise_f0.34_a00.0675.obj,stimuli\BFW29\BFW29-ref.obj,7.70E-05,0.008284889,0.023540516,0.090526,0.162683,0.00645
BFW29,Female,White/Caucasian,Noise_f0.34,BFW29-Noise_f0.34_a00.1125.obj,stimuli\BFW29\BFW29-Noise_f0.34_a00.1125.obj,stimuli\BFW29\BFW29-ref.obj,0.000129,0.013808612,0.053703539,0.112041,0.24658,0.010746
BFW29,Female,White/Caucasian,Noise_f0.34,BFW29-Noise_f0.34_a00.1575.obj,stimuli\BFW29\BFW29-Noise_f0.34_a00.1575.obj,stimuli\BFW29\BFW29-ref.obj,0.000181,0.019334389,0.083458364,0.133244,0.312921,0.015036500000000001
BFW29,Female,White/Caucasian,Noise_f0.34,BFW29-Noise_f0.34_a00.2025.obj,stimuli\BFW29\BFW29-Noise_f0.34_a00.2025.obj,stimuli\BFW29\BFW29-ref.obj,0.000232,0.024862061,0.112077368,0.153721,0.36711,0.019325000000000002
BFW29,Female,White/Caucasian,Noise_f2.00,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,0,0,0,0,0.0
BFW29,Female,White/Caucasian,Noise_f2.00,BFW29-Noise_f2.00_a00.0740.obj,stimuli\BFW29\BFW29-Noise_f2.00_a00.0740.obj,stimuli\BFW29\BFW29-ref.obj,8.50E-05,0.013766889,0.056667782,0.126429,0.284902,0.0063855
BFW29,Female,White/Caucasian,Noise_f2.00,BFW29-Noise_f2.00_a00.1233.obj,stimuli\BFW29\BFW29-Noise_f2.00_a00.1233.obj,stimuli\BFW29\BFW29-ref.obj,0.000141,0.022951636,0.103226543,0.151026,0.401337,0.010624
BFW29,Female,White/Caucasian,Noise_f2.00,BFW29-Noise_f2.00_a00.1727.obj,stimuli\BFW29\BFW29-Noise_f2.00_a00.1727.obj,stimuli\BFW29\BFW29-ref.obj,0.000197,0.032149626,0.148017967,0.174339,0.481232,0.0148495
BFW29,Female,White/Caucasian,Noise_f2.00,BFW29-Noise_f2.00_a00.2220.obj,stimuli\BFW29\BFW29-Noise_f2.00_a00.2220.obj,stimuli\BFW29\BFW29-ref.obj,0.000254,0.041364986,0.191129014,0.197181,0.540042,0.019061500000000002
BFW29,Female,White/Caucasian,Simp,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,-1,0,-1,0,0.0
BFW29,Female,White/Caucasian,Simp,BFW29-Simp_p25.00.obj,stimuli\BFW29\BFW29-Simp_p25.00.obj,stimuli\BFW29\BFW29-ref.obj,0.000282,-1,0.05032689,-1,0.270316,0.007343
BFW29,Female,White/Caucasian,Simp,BFW29-Simp_p12.50.obj,stimuli\BFW29\BFW29-Simp_p12.50.obj,stimuli\BFW29\BFW29-ref.obj,0.000605,-1,0.134301646,-1,0.381558,0.017382500000000002
BFW29,Female,White/Caucasian,Simp,BFW29-Simp_p06.25.obj,stimuli\BFW29\BFW29-Simp_p06.25.obj,stimuli\BFW29\BFW29-ref.obj,0.000862,-1,0.273932697,-1,0.460395,0.036347
BFW29,Female,White/Caucasian,Simp,BFW29-Simp_p03.12.obj,stimuli\BFW29\BFW29-Simp_p03.12.obj,stimuli\BFW29\BFW29-ref.obj,0.001393,-1,0.466503906,-1,0.52033,0.0725685
BFW29,Female,White/Caucasian,Smooth,BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,stimuli\BFW29\BFW29-ref.obj,0,0,0,0,0,0.0
BFW29,Female,White/Caucasian,Smooth,BFW29-Smooth_i02.obj,stimuli\BFW29\BFW29-Smooth_i02.obj,stimuli\BFW29\BFW29-ref.obj,0.001849,0.002781237,0.004560641,0.10688,0.0634415,0.129412
BFW29,Female,White/Caucasian,Smooth,BFW29-Smooth_i06.obj,stimuli\BFW29\BFW29-Smooth_i06.obj,stimuli\BFW29\BFW29-ref.obj,0.005026,0.005457622,0.005402708,0.133709,0.113479,0.37763599999999997
BFW29,Female,White/Caucasian,Smooth,BFW29-Smooth_i12.obj,stimuli\BFW29\BFW29-Smooth_i12.obj,stimuli\BFW29\BFW29-ref.obj,0.009398,0.008048285,0.005935064,0.160002,0.158531,0.72919
BFW29,Female,White/Caucasian,Smooth,BFW29-Smooth_i20.obj,stimuli\BFW29\BFW29-Smooth_i20.obj,stimuli\BFW29\BFW29-ref.obj,0.014831,0.01033795,0.006222621,0.189193,0.200312,1.1679754999999998
BFW30,Female,White/Caucasian,Noise_f0.01,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,0,0,0,0,0.0
BFW30,Female,White/Caucasian,Noise_f0.01,BFW30-Noise_f0.01_a05.0000.obj,stimuli\BFW30\BFW30-Noise_f0.01_a05.0000.obj,stimuli\BFW30\BFW30-ref.obj,0.003679,0.004918637,0.001037182,0.128617,0.19397,0.5541415000000001
BFW30,Female,White/Caucasian,Noise_f0.01,BFW30-Noise_f0.01_a08.3330.obj,stimuli\BFW30\BFW30-Noise_f0.01_a08.3330.obj,stimuli\BFW30\BFW30-ref.obj,0.006117,0.008206969,0.003137068,0.194797,0.290299,0.9204725
BFW30,Female,White/Caucasian,Noise_f0.01,BFW30-Noise_f0.01_a11.6665.obj,stimuli\BFW30\BFW30-Noise_f0.01_a11.6665.obj,stimuli\BFW30\BFW30-ref.obj,0.008541,0.011508944,0.006241542,0.264599,0.355679,1.2829730000000001
BFW30,Female,White/Caucasian,Noise_f0.01,BFW30-Noise_f0.01_a15.0000.obj,stimuli\BFW30\BFW30-Noise_f0.01_a15.0000.obj,stimuli\BFW30\BFW30-ref.obj,0.010953,0.014829177,0.010023142,0.324383,0.402499,1.6409745
BFW30,Female,White/Caucasian,Noise_f0.06,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,0,0,0,0,0.0
BFW30,Female,White/Caucasian,Noise_f0.06,BFW30-Noise_f0.06_a00.2100.obj,stimuli\BFW30\BFW30-Noise_f0.06_a00.2100.obj,stimuli\BFW30\BFW30-ref.obj,0.000203,0.004699809,0.007100836,0.076151,0.0870461,0.0238965
BFW30,Female,White/Caucasian,Noise_f0.06,BFW30-Noise_f0.06_a00.3500.obj,stimuli\BFW30\BFW30-Noise_f0.06_a00.3500.obj,stimuli\BFW30\BFW30-ref.obj,0.000339,0.00783257,0.018245095,0.096177,0.137545,0.0398205
BFW30,Female,White/Caucasian,Noise_f0.06,BFW30-Noise_f0.06_a00.4900.obj,stimuli\BFW30\BFW30-Noise_f0.06_a00.4900.obj,stimuli\BFW30\BFW30-ref.obj,0.000474,0.010965916,0.030951731,0.116666,0.1787,0.055745
BFW30,Female,White/Caucasian,Noise_f0.06,BFW30-Noise_f0.06_a00.6300.obj,stimuli\BFW30\BFW30-Noise_f0.06_a00.6300.obj,stimuli\BFW30\BFW30-ref.obj,0.000609,0.014099561,0.043482872,0.136248,0.212726,0.0716705
BFW30,Female,White/Caucasian,Noise_f0.34,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,0,0,0,0,0.0
BFW30,Female,White/Caucasian,Noise_f0.34,BFW30-Noise_f0.34_a00.0675.obj,stimuli\BFW30\BFW30-Noise_f0.34_a00.0675.obj,stimuli\BFW30\BFW30-ref.obj,6.70E-05,0.008371472,0.02426196,0.090019,0.165467,0.006495
BFW30,Female,White/Caucasian,Noise_f0.34,BFW30-Noise_f0.34_a00.1125.obj,stimuli\BFW30\BFW30-Noise_f0.34_a00.1125.obj,stimuli\BFW30\BFW30-ref.obj,0.000112,0.013952126,0.054221423,0.113525,0.249133,0.010818
BFW30,Female,White/Caucasian,Noise_f0.34,BFW30-Noise_f0.34_a00.1575.obj,stimuli\BFW30\BFW30-Noise_f0.34_a00.1575.obj,stimuli\BFW30\BFW30-ref.obj,0.000157,0.019534446,0.08365349,0.135229,0.315671,0.015141
BFW30,Female,White/Caucasian,Noise_f0.34,BFW30-Noise_f0.34_a00.2025.obj,stimuli\BFW30\BFW30-Noise_f0.34_a00.2025.obj,stimuli\BFW30\BFW30-ref.obj,0.000202,0.025118124,0.111959288,0.154735,0.37007,0.019458000000000003
BFW30,Female,White/Caucasian,Noise_f2.00,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,0,0,0,0,0.0
BFW30,Female,White/Caucasian,Noise_f2.00,BFW30-Noise_f2.00_a00.0740.obj,stimuli\BFW30\BFW30-Noise_f2.00_a00.0740.obj,stimuli\BFW30\BFW30-ref.obj,8.00E-05,0.013769399,0.056247419,0.126946,0.287286,0.006385999999999999
BFW30,Female,White/Caucasian,Noise_f2.00,BFW30-Noise_f2.00_a00.1233.obj,stimuli\BFW30\BFW30-Noise_f2.00_a00.1233.obj,stimuli\BFW30\BFW30-ref.obj,0.000133,0.02295728,0.102166357,0.151694,0.403576,0.010624000000000001
BFW30,Female,White/Caucasian,Noise_f2.00,BFW30-Noise_f2.00_a00.1727.obj,stimuli\BFW30\BFW30-Noise_f2.00_a00.1727.obj,stimuli\BFW30\BFW30-ref.obj,0.000187,0.032159716,0.146291385,0.176006,0.483151,0.01485
BFW30,Female,White/Caucasian,Noise_f2.00,BFW30-Noise_f2.00_a00.2220.obj,stimuli\BFW30\BFW30-Noise_f2.00_a00.2220.obj,stimuli\BFW30\BFW30-ref.obj,0.00024,0.041380535,0.18895366,0.198991,0.541625,0.019063499999999997
BFW30,Female,White/Caucasian,Simp,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,-1,0,-1,0,0.0
BFW30,Female,White/Caucasian,Simp,BFW30-Simp_p25.00.obj,stimuli\BFW30\BFW30-Simp_p25.00.obj,stimuli\BFW30\BFW30-ref.obj,0.000271,-1,0.052829158,-1,0.272272,0.0075155
BFW30,Female,White/Caucasian,Simp,BFW30-Simp_p12.50.obj,stimuli\BFW30\BFW30-Simp_p12.50.obj,stimuli\BFW30\BFW30-ref.obj,0.000482,-1,0.135619132,-1,0.38588,0.0175125
BFW30,Female,White/Caucasian,Simp,BFW30-Simp_p06.25.obj,stimuli\BFW30\BFW30-Simp_p06.25.obj,stimuli\BFW30\BFW30-ref.obj,0.00089,-1,0.276257277,-1,0.460623,0.036534
BFW30,Female,White/Caucasian,Simp,BFW30-Simp_p03.12.obj,stimuli\BFW30\BFW30-Simp_p03.12.obj,stimuli\BFW30\BFW30-ref.obj,0.00147,-1,0.470644195,-1,0.518168,0.073025
BFW30,Female,White/Caucasian,Smooth,BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,stimuli\BFW30\BFW30-ref.obj,0,0,0,0,0,0.0
BFW30,Female,White/Caucasian,Smooth,BFW30-Smooth_i02.obj,stimuli\BFW30\BFW30-Smooth_i02.obj,stimuli\BFW30\BFW30-ref.obj,0.001927,0.002762624,0.004757331,0.107844,0.0646239,0.12650050000000002
BFW30,Female,White/Caucasian,Smooth,BFW30-Smooth_i06.obj,stimuli\BFW30\BFW30-Smooth_i06.obj,stimuli\BFW30\BFW30-ref.obj,0.005304,0.005392873,0.005829394,0.134796,0.113779,0.36910149999999997
BFW30,Female,White/Caucasian,Smooth,BFW30-Smooth_i12.obj,stimuli\BFW30\BFW30-Smooth_i12.obj,stimuli\BFW30\BFW30-ref.obj,0.009841,0.007913601,0.006341665,0.159938,0.158904,0.7128315000000001
BFW30,Female,White/Caucasian,Smooth,BFW30-Smooth_i20.obj,stimuli\BFW30\BFW30-Smooth_i20.obj,stimuli\BFW30\BFW30-ref.obj,0.015268,0.010124608,0.006604944,0.188117,0.201308,1.1420845000000002
BMA01,Male,Asian,Noise_f0.01,BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,0,0,0,0,0,0.0
BMA01,Male,Asian,Noise_f0.01,BMA01-Noise_f0.01_a05.0000.obj,stimuli\BMA01\BMA01-Noise_f0.01_a05.0000.obj,stimuli\BMA01\BMA01-ref.obj,0.003598,0.006345706,0.001210931,0.12537,0.162837,0.5286580000000001
BMA01,Male,Asian,Noise_f0.01,BMA01-Noise_f0.01_a08.3330.obj,stimuli\BMA01\BMA01-Noise_f0.01_a08.3330.obj,stimuli\BMA01\BMA01-ref.obj,0.005983,0.010587447,0.003448387,0.182567,0.258181,0.8784775
BMA01,Male,Asian,Noise_f0.01,BMA01-Noise_f0.01_a11.6665.obj,stimuli\BMA01\BMA01-Noise_f0.01_a11.6665.obj,stimuli\BMA01\BMA01-ref.obj,0.008358,0.014846851,0.006836515,0.243982,0.325216,1.2255915000000002
BMA01,Male,Asian,Noise_f0.01,BMA01-Noise_f0.01_a15.0000.obj,stimuli\BMA01\BMA01-Noise_f0.01_a15.0000.obj,stimuli\BMA01\BMA01-ref.obj,0.010721,0.019130451,0.010871614,0.298616,0.371916,1.5694895
BMA01,Male,Asian,Noise_f0.06,BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,0,0,0,0,0,0.0
BMA01,Male,Asian,Noise_f0.06,BMA01-Noise_f0.06_a00.2100.obj,stimuli\BMA01\BMA01-Noise_f0.06_a00.2100.obj,stimuli\BMA01\BMA01-ref.obj,0.000198,0.005627953,0.00675845,0.080322,0.0869546,0.023267999999999997
BMA01,Male,Asian,Noise_f0.06,BMA01-Noise_f0.06_a00.3500.obj,stimuli\BMA01\BMA01-Noise_f0.06_a00.3500.obj,stimuli\BMA01\BMA01-ref.obj,0.000329,0.009379955,0.018861148,0.098296,0.13889,0.038779
BMA01,Male,Asian,Noise_f0.06,BMA01-Noise_f0.06_a00.4900.obj,stimuli\BMA01\BMA01-Noise_f0.06_a00.4900.obj,stimuli\BMA01\BMA01-ref.obj,0.000461,0.013133196,0.032407448,0.116776,0.182156,0.054290000000000005
BMA01,Male,Asian,Noise_f0.06,BMA01-Noise_f0.06_a00.6300.obj,stimuli\BMA01\BMA01-Noise_f0.06_a00.6300.obj,stimuli\BMA01\BMA01-ref.obj,0.000593,0.016887288,0.046014509,0.135658,0.218824,0.0697965
BMA01,Male,Asian,Noise_f0.34,BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,0,0,0,0,0,0.0
BMA01,Male,Asian,Noise_f0.34,BMA01-Noise_f0.34_a00.0675.obj,stimuli\BMA01\BMA01-Noise_f0.34_a00.0675.obj,stimuli\BMA01\BMA01-ref.obj,6.90E-05,0.009355313,0.021664178,0.089091,0.158611,0.0063655
BMA01,Male,Asian,Noise_f0.34,BMA01-Noise_f0.34_a00.1125.obj,stimuli\BMA01\BMA01-Noise_f0.34_a00.1125.obj,stimuli\BMA01\BMA01-ref.obj,0.000115,0.015592217,0.050456434,0.111057,0.244289,0.0106055
BMA01,Male,Asian,Noise_f0.34,BMA01-Noise_f0.34_a00.1575.obj,stimuli\BMA01\BMA01-Noise_f0.34_a00.1575.obj,stimuli\BMA01\BMA01-ref.obj,0.000161,0.021831247,0.078803745,0.131312,0.312566,0.014841
BMA01,Male,Asian,Noise_f0.34,BMA01-Noise_f0.34_a00.2025.obj,stimuli\BMA01\BMA01-Noise_f0.34_a00.2025.obj,stimuli\BMA01\BMA01-ref.obj,0.000207,0.028071875,0.106192499,0.150319,0.367786,0.019070999999999998
BMA01,Male,Asian,Noise_f2.00,BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,0,0,0,0,0,0.0
BMA01,Male,Asian,Noise_f2.00,BMA01-Noise_f2.00_a00.0740.obj,stimuli\BMA01\BMA01-Noise_f2.00_a00.0740.obj,stimuli\BMA01\BMA01-ref.obj,7.70E-05,0.014942584,0.050037097,0.124849,0.271266,0.006365
BMA01,Male,Asian,Noise_f2.00,BMA01-Noise_f2.00_a00.1233.obj,stimuli\BMA01\BMA01-Noise_f2.00_a00.1233.obj,stimuli\BMA01\BMA01-ref.obj,0.000128,0.024912828,0.092784745,0.146862,0.386496,0.01059
BMA01,Male,Asian,Noise_f2.00,BMA01-Noise_f2.00_a00.1727.obj,stimuli\BMA01\BMA01-Noise_f2.00_a00.1727.obj,stimuli\BMA01\BMA01-ref.obj,0.000179,0.034897922,0.134116155,0.168705,0.465863,0.0148055
BMA01,Male,Asian,Noise_f2.00,BMA01-Noise_f2.00_a00.2220.obj,stimuli\BMA01\BMA01-Noise_f2.00_a00.2220.obj,stimuli\BMA01\BMA01-ref.obj,0.000231,0.04490165,0.174061885,0.190772,0.524284,0.019001499999999998
BMA01,Male,Asian,Simp,BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,stimuli\BMA01\BMA01-ref.obj,0,-1,0,-1,0,0.0
BMA01,Male,Asian,Simp,BMA01-Simp_p25.00.obj,stimuli\BMA01\BMA01-Simp_p25.00.obj,stimuli\BMA01\BMA01-ref.obj,0.000227,-1,0.048077209,-1,0.263504,0.00753
