basemesh,dst_type,setting,magnitude,JOD,METRO,FMPD,DAME,MSDM,MSDM2,RMS
BFW21,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-2.48259757977917,0.000637,0.044385855,0.014047181,0.133913,0.212028,0.071368
BFW21,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW21,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-0.329803040875337,7.8e-05,0.024829311,0.008324227,0.091737,0.164185,0.006486
BFW21,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.423045515456429,0.000129,0.055568217,0.013874022,0.112507,0.248919,0.0108045
BFW21,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-1.66518259777637,0.000181,0.085020529,0.01942589,0.13321,0.316313,0.015121
BFW21,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-2.27808871080154,0.000232,0.113349374,0.024979356,0.152556,0.371071,0.0194325
BFW21,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW21,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,0.0686703297216257,8.2e-05,0.056984863,0.013787454,0.127531,0.286426,0.0064045
BFW21,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,-0.853458871208985,0.000137,0.103104337,0.022985742,0.151261,0.402919,0.0106565
BFW21,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-1.77558859870197,0.000192,0.147590961,0.032197401,0.175891,0.482288,0.014895
BFW21,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-0.922127903224804,0.000247,0.190410246,0.041426835,0.198941,0.540153,0.0191185
BFW21,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW21,Simp,far_flipped,Simp_p25.00,-0.288796411253027,0.000274,0.048486658,-1,-1,0.265866,0.0071015
BFW21,Simp,far_flipped,Simp_p12.50,0.288797803474233,0.000468,0.128543938,-1,-1,0.380754,0.0168665
BFW21,Simp,far_flipped,Simp_p06.25,-0.77714533799054,0.001238,0.26287001,-1,-1,0.460485,0.0355565
BFW21,Simp,far_flipped,Simp_p03.12,-1.92392394321606,0.001706,0.453581554,-1,-1,0.515376,0.0713455
BFW21,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW21,Smooth,far_flipped,Smooth_i02,-0.454021419984166,0.001788,0.004318877,0.002760621,0.107944,0.0643023,0.1186695
BFW21,Smooth,far_flipped,Smooth_i06,-0.308673301858551,0.004285,0.005237777,0.005393607,0.135414,0.113224,0.347324
BFW21,Smooth,far_flipped,Smooth_i12,0.0865868305835333,0.007518,0.005765378,0.007906435,0.16115,0.156775,0.673836
BFW21,Smooth,far_flipped,Smooth_i20,0.642767042859629,0.011276,0.006014926,0.010081068,0.189794,0.19805,1.086032
BFW22,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW22,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,-1.9074366692104,0.003597,0.001008481,0.005422372,0.129272,0.188087,0.550215
BFW22,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-2.58113291293358,0.005981,0.003151015,0.009047989,0.192911,0.286057,0.913878
BFW22,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-3.26132305723214,0.008354,0.006321286,0.012689131,0.260434,0.350071,1.2736905
BFW22,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-3.0945323784039,0.010714,0.009994845,0.016352028,0.318099,0.398787,1.6298135
BFW22,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW22,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,-0.469191876913429,0.000198,0.006917099,0.004950076,0.076125,0.0863008,0.023817
BFW22,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-1.09402211215173,0.000329,0.018887587,0.008250502,0.094869,0.136866,0.039689
BFW22,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-1.48002671484037,0.00046,0.03236457,0.011552227,0.113821,0.178239,0.0555645
BFW22,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-3.56384768887464,0.000592,0.045731572,0.014854925,0.132685,0.212958,0.0714365
BFW22,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW22,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-2.15326693059521,7.8e-05,0.024221184,0.008650408,0.090658,0.162358,0.006516
BFW22,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-2.28838222191456,0.000131,0.05432932,0.014417673,0.11186,0.247443,0.010855
BFW22,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-3.18652018677016,0.000183,0.083420188,0.020186962,0.133212,0.314772,0.0151885
BFW22,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-3.87392610529526,0.000235,0.111501532,0.025957859,0.154592,0.369532,0.0195195
BFW22,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW22,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,-1.17554235838389,8.2e-05,0.055358173,0.014077459,0.126322,0.284378,0.0063775
BFW22,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,-0.870681700185965,0.000137,0.100493945,0.023468702,0.152114,0.400913,0.010611
BFW22,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-1.32092945637185,0.000191,0.143755917,0.032873167,0.175059,0.480724,0.0148305
BFW22,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-1.88337750577095,0.000246,0.185537872,0.04229528,0.198399,0.538678,0.0190365
BFW22,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW22,Simp,far_flipped,Simp_p25.00,1.4669489093171,0.000604,0.05054489,-1,-1,0.272264,0.007447
BFW22,Simp,far_flipped,Simp_p12.50,0.284498936779763,0.000594,0.132341745,-1,-1,0.386777,0.017644
BFW22,Simp,far_flipped,Simp_p06.25,-0.405661091631412,0.000895,0.27638437,-1,-1,0.459899,0.0366435
BFW22,Simp,far_flipped,Simp_p03.12,-1.62292853503335,0.001617,0.463226222,-1,-1,0.517184,0.073156
BFW22,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW22,Smooth,far_flipped,Smooth_i02,0.68015269871265,0.001816,0.004054378,0.002875446,0.110034,0.0650286,0.123384
BFW22,Smooth,far_flipped,Smooth_i06,1.73285344226796,0.00435,0.004761629,0.005617503,0.138304,0.114716,0.360731
BFW22,Smooth,far_flipped,Smooth_i12,0.78703598348304,0.008171,0.005153163,0.008241126,0.166057,0.160387,0.6985365
BFW22,Smooth,far_flipped,Smooth_i20,2.87173293970772,0.012878,0.005339211,0.010534217,0.196258,0.203262,1.1229645
BFW23,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW23,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,-0.814035212996955,0.003525,0.001200803,0.005818643,0.129084,0.179196,0.543791
BFW23,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-1.40993412416106,0.005866,0.003330256,0.00970882,0.188863,0.276726,0.9035455
BFW23,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-2.7178632941494,0.008199,0.006386609,0.013615513,0.253302,0.342586,1.2598995
BFW23,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-3.73641059874929,0.010524,0.010496723,0.01754345,0.308451,0.392757,1.612388
BFW23,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW23,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,0.573054398732225,0.000214,0.007269097,0.005265027,0.07984,0.086789,0.024136
BFW23,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-0.834305635768995,0.000356,0.018218324,0.008775293,0.098063,0.13795,0.040221
BFW23,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-0.182880357189403,0.000499,0.030521213,0.012286777,0.116724,0.179913,0.0563045
BFW23,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-2.04399413335179,0.000641,0.04318087,0.015799208,0.135412,0.215157,0.0723745
BFW23,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW23,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,0.0386445663291174,7.3e-05,0.022549034,0.008978782,0.094139,0.159248,0.0064795
BFW23,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-1.60049641260683,0.000122,0.050815114,0.014964974,0.115654,0.242651,0.0107935
BFW23,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-1.70783805134259,0.000171,0.078708746,0.020953413,0.134773,0.309025,0.015104
BFW23,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-2.52521116114793,0.00022,0.106036638,0.026943628,0.153682,0.363517,0.01941
BFW23,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW23,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,-0.715232691230544,7.5e-05,0.051533113,0.014487736,0.129149,0.271176,0.006364
BFW23,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,0.426318552003081,0.000125,0.094109468,0.02415249,0.152815,0.387036,0.0105885
BFW23,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-1.12625451923707,0.000174,0.134834564,0.033830301,0.175027,0.467333,0.014799
BFW23,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-1.52885145609758,0.000224,0.174830369,0.043525294,0.196392,0.526197,0.018998
BFW23,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW23,Simp,far_flipped,Simp_p25.00,0.502302922008801,0.00032,0.050118471,-1,-1,0.268659,0.0075515
BFW23,Simp,far_flipped,Simp_p12.50,-0.0163849989020505,0.000508,0.130922283,-1,-1,0.382316,0.017591
BFW23,Simp,far_flipped,Simp_p06.25,0.928449953814108,0.000791,0.272751679,-1,-1,0.461826,0.0370225
BFW23,Simp,far_flipped,Simp_p03.12,1.38295589658189,0.001896,0.457473744,-1,-1,0.518869,0.0731045
BFW23,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW23,Smooth,far_flipped,Smooth_i02,-0.147508987558091,0.001782,0.004200494,0.003003005,0.112711,0.065156,0.12492
BFW23,Smooth,far_flipped,Smooth_i06,0.14750868681807,0.004567,0.004982425,0.005908272,0.138338,0.115442,0.364729
BFW23,Smooth,far_flipped,Smooth_i12,-0.128054155804521,0.008725,0.005332656,0.008707263,0.16403,0.160172,0.705347
BFW23,Smooth,far_flipped,Smooth_i20,-0.446559411731855,0.013839,0.005501919,0.011168742,0.192571,0.202656,1.1321385
BFW24,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW24,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,-0.196926688920398,0.003665,0.000752163,0.004939111,0.129906,0.196578,0.554977
BFW24,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-0.22253138389804,0.006091,0.002493542,0.008241622,0.197301,0.291692,0.92208
BFW24,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,0.11323066475178,0.008501,0.005139413,0.011557947,0.263855,0.349654,1.2858855
BFW24,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-0.794687158348786,0.010898,0.00836502,0.014893056,0.318837,0.395325,1.646057
BFW24,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW24,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,-0.900759168396666,0.000222,0.006808701,0.004616769,0.075545,0.0864735,0.0242395
BFW24,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-1.58871083471607,0.00037,0.017866881,0.007694265,0.095115,0.137409,0.0403935
BFW24,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-1.45377245723895,0.000518,0.030308013,0.010772465,0.115565,0.17872,0.056549
BFW24,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-2.76978666476226,0.000667,0.042771381,0.013851033,0.135044,0.21318,0.072699
BFW24,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW24,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-0.946865440485761,7.4e-05,0.023142368,0.008231716,0.091039,0.163968,0.00644
BFW24,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.615939866556542,0.000123,0.053136088,0.01371952,0.115097,0.247572,0.0107275
BFW24,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-1.84849834718165,0.000172,0.08217452,0.019209222,0.138045,0.31438,0.015013
BFW24,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-2.95146600863993,0.000222,0.110327518,0.024700428,0.159694,0.369191,0.019293
BFW24,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW24,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,-1.00472821521797,8.3e-05,0.05606907,0.013704945,0.127704,0.288555,0.0064095
BFW24,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,-0.673314325784132,0.000139,0.101106744,0.022849073,0.155663,0.405326,0.0106635
BFW24,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-1.87340294497237,0.000194,0.144434735,0.032007898,0.181405,0.485857,0.014906
BFW24,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-1.73655563780709,0.000249,0.187108947,0.041184028,0.205142,0.544867,0.0191315
BFW24,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW24,Simp,far_flipped,Simp_p25.00,-0.622087703411419,0.000252,0.048878073,-1,-1,0.275809,0.007018
BFW24,Simp,far_flipped,Simp_p12.50,-0.894277001719365,0.000568,0.127491017,-1,-1,0.384783,0.0166905
BFW24,Simp,far_flipped,Simp_p06.25,-0.578099139768289,0.001027,0.266481605,-1,-1,0.458272,0.0351555
BFW24,Simp,far_flipped,Simp_p03.12,-2.25318935351192,0.001525,0.448750121,-1,-1,0.516447,0.069685
BFW24,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW24,Smooth,far_flipped,Smooth_i02,0.296221911262994,0.001757,0.003793383,0.002635506,0.109821,0.0657411,0.113522
BFW24,Smooth,far_flipped,Smooth_i06,-0.855120156954767,0.00421,0.004400705,0.00515696,0.137067,0.11553,0.3324675
BFW24,Smooth,far_flipped,Smooth_i12,-0.00508098728114132,0.007387,0.004717412,0.007551589,0.162958,0.161005,0.64548
BFW24,Smooth,far_flipped,Smooth_i20,-0.259364579512295,0.01108,0.00492212,0.009597688,0.191848,0.203395,1.040673
BFW25,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW25,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,-1.45838034630256,0.003772,0.000506411,0.005113658,0.134021,0.207919,0.5546575
BFW25,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-1.80268287309683,0.006269,0.001923338,0.008531509,0.204749,0.312849,0.920516
BFW25,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-3.78986815102401,0.008752,0.004206227,0.011962395,0.274236,0.372053,1.2826065
BFW25,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-4.6298659784698,0.01122,0.007082447,0.015411197,0.332363,0.413456,1.640809
BFW25,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW25,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,0.205191082269777,0.000218,0.005631082,0.00474862,0.075797,0.085256,0.0240135
BFW25,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-0.724202830432319,0.000364,0.016104966,0.007914421,0.095592,0.136005,0.0400145
BFW25,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-0.630136041713627,0.000509,0.028176669,0.011081239,0.115587,0.177272,0.0560155
BFW25,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-1.77225105675162,0.000655,0.040337084,0.014248736,0.133722,0.211764,0.0720135
BFW25,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW25,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-0.638070838454834,7.8e-05,0.023886667,0.008444125,0.090185,0.15994,0.006493
BFW25,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.636326754579678,0.000129,0.053851318,0.014073787,0.112578,0.242796,0.0108175
BFW25,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-0.96515628003101,0.000181,0.08244246,0.019705468,0.135798,0.3088,0.0151365
BFW25,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-1.43769475191668,0.000232,0.110163104,0.025338902,0.156424,0.363052,0.0194515
BFW25,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW25,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,-1.14582123598336,8e-05,0.056936224,0.013924736,0.127574,0.280925,0.0063765
BFW25,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,-1.01481890569948,0.000134,0.102771592,0.023215234,0.153058,0.397905,0.0106105
BFW25,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-0.610433515162421,0.000187,0.146578654,0.03251971,0.17738,0.478601,0.01483
BFW25,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-0.812626133688571,0.000241,0.18896112,0.041842234,0.201472,0.538001,0.0190355
BFW25,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW25,Simp,far_flipped,Simp_p25.00,-0.199837406384992,0.0003,0.05347417,-1,-1,0.277909,0.007573
BFW25,Simp,far_flipped,Simp_p12.50,-0.56444656121822,0.000522,0.138776,-1,-1,0.387813,0.0174385
BFW25,Simp,far_flipped,Simp_p06.25,-1.17318881541638,0.001253,0.279676307,-1,-1,0.465994,0.036503
BFW25,Simp,far_flipped,Simp_p03.12,-1.62575174570746,0.001948,0.476652406,-1,-1,0.519352,0.072671
BFW25,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW25,Smooth,far_flipped,Smooth_i02,1.14266592416528,0.001881,0.003904994,0.002739154,0.107178,0.065269,0.106818
BFW25,Smooth,far_flipped,Smooth_i06,1.02082744926656,0.004506,0.004564933,0.005363181,0.137135,0.11554,0.312509
BFW25,Smooth,far_flipped,Smooth_i12,0.956860569067565,0.007906,0.004878552,0.007851637,0.164831,0.161028,0.6062945
BFW25,Smooth,far_flipped,Smooth_i20,0.346813666494208,0.011859,0.004993649,0.00999515,0.1944,0.202318,0.9773585
BFW26,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW26,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,-0.37587085175308,0.003646,0.001082132,0.005354384,0.130245,0.186271,0.547696
BFW26,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-1.02583832585146,0.00606,0.00299313,0.008941302,0.195822,0.281804,0.909745
BFW26,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-2.82776397394132,0.008461,0.005558845,0.012549308,0.262005,0.342507,1.268098
BFW26,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-3.23100712237293,0.010844,0.008983854,0.016184035,0.317444,0.386417,1.6224525
BFW26,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW26,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,0.199556065624847,0.000217,0.00676017,0.004977904,0.07583,0.0894334,0.02382
BFW26,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-1.46030986800408,0.000361,0.017045564,0.008296677,0.09636,0.141298,0.0396925
BFW26,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-2.29818610859289,0.000505,0.028839518,0.011616559,0.11716,0.183052,0.055563
BFW26,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-3.57797065834239,0.00065,0.040777229,0.014937233,0.137781,0.217646,0.0714225
BFW26,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW26,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-0.8972630742827,7.2e-05,0.023212554,0.008732203,0.092684,0.166683,0.0064465
BFW26,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.62801111464093,0.00012,0.052502662,0.014553432,0.117835,0.249598,0.010738
BFW26,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-0.902989951314928,0.000168,0.081026189,0.020376292,0.14243,0.315805,0.0150275
BFW26,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-1.76062935949084,0.000215,0.1086584,0.026200481,0.16495,0.370141,0.019312
BFW26,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW26,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,-0.211435390364499,8.4e-05,0.056567471,0.014423208,0.128488,0.289092,0.0063985
BFW26,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,-0.5367239258638,0.000139,0.100821861,0.024046433,0.157263,0.407036,0.0106465
BFW26,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-0.23349993361875,0.000192,0.143195589,0.033684367,0.184061,0.488011,0.014881
BFW26,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-1.00982057325109,0.000243,0.184449531,0.043341343,0.209685,0.547163,0.0191005
BFW26,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW26,Simp,far_flipped,Simp_p25.00,0.216616372926413,0.000268,0.05043809,-1,-1,0.278877,0.0073375
BFW26,Simp,far_flipped,Simp_p12.50,0.54087710283207,0.000559,0.132119464,-1,-1,0.386351,0.01746
BFW26,Simp,far_flipped,Simp_p06.25,-0.303618856455672,0.000946,0.274412699,-1,-1,0.459938,0.0366665
BFW26,Simp,far_flipped,Simp_p03.12,-0.464383576229216,0.002045,0.460563841,-1,-1,0.515569,0.0731015
BFW26,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW26,Smooth,far_flipped,Smooth_i02,-0.115431198449835,0.001784,0.003573561,0.002953293,0.111384,0.0716263,0.117493
BFW26,Smooth,far_flipped,Smooth_i06,-0.285161367953215,0.004275,0.004053283,0.005816549,0.139985,0.122578,0.343153
BFW26,Smooth,far_flipped,Smooth_i12,-0.038551324307112,0.007498,0.004348901,0.008513277,0.167655,0.16687,0.664112
BFW26,Smooth,far_flipped,Smooth_i20,-1.37252438758622,0.011664,0.00443581,0.010792616,0.197968,0.208806,1.0672635
BFW27,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW27,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,2.07773954204285,0.003638,0.001131553,0.005203163,0.131973,0.197606,0.5544435
BFW27,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,1.47789501489932,0.006046,0.003251608,0.008685352,0.200082,0.297144,0.920901
BFW27,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-0.972346240436306,0.008441,0.006092418,0.012185231,0.26884,0.361979,1.2834395
BFW27,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-0.548897024813152,0.010822,0.0095195,0.015707931,0.326446,0.408714,1.6420055
BFW27,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW27,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,-0.391490499554222,0.000205,0.007376815,0.004862553,0.075402,0.0863586,0.023767
BFW27,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-1.00066805107956,0.00034,0.018680766,0.00810434,0.095017,0.13773,0.0396085
BFW27,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-2.10259055838699,0.000477,0.031233128,0.011347206,0.11472,0.179486,0.055446
BFW27,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-3.80365769348581,0.000613,0.043740137,0.01459096,0.134288,0.213711,0.0712805
BFW27,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW27,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,-1.09272861340524,7e-05,0.023106089,0.00849976,0.089168,0.160415,0.006445
BFW27,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.346625330828831,0.000117,0.052649576,0.014166725,0.112607,0.243862,0.0107355
BFW27,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,-1.36181546044988,0.000164,0.081653143,0.01983588,0.134404,0.310446,0.015023
BFW27,Noise_f0.34,far_flipped,Noise_f0.34_a00.2025,-1.90689055475764,0.000211,0.109718995,0.025506736,0.155569,0.365148,0.0193075
BFW27,Noise_f2.00,far_flipped,ref,0,0,0,0,0,0,0
BFW27,Noise_f2.00,far_flipped,Noise_f2.00_a00.0740,0.214708741138639,7.9e-05,0.056237435,0.01408888,0.126919,0.282154,0.0063965
BFW27,Noise_f2.00,far_flipped,Noise_f2.00_a00.1233,0.527471596769745,0.000132,0.101974111,0.023488008,0.153185,0.399151,0.010643
BFW27,Noise_f2.00,far_flipped,Noise_f2.00_a00.1727,-0.580582782979816,0.000184,0.145858732,0.032900431,0.179019,0.479788,0.014875
BFW27,Noise_f2.00,far_flipped,Noise_f2.00_a00.2220,-0.0265553367851742,0.000237,0.188285991,0.042329879,0.202634,0.539224,0.019093
BFW27,Simp,far_flipped,ref,0,0,0,-1,-1,0,0
BFW27,Simp,far_flipped,Simp_p25.00,-0.40584194552699,0.000281,0.054299256,-1,-1,0.28122,0.007639
BFW27,Simp,far_flipped,Simp_p12.50,-0.817019070505692,0.000968,0.13801788,-1,-1,0.393397,0.017891
BFW27,Simp,far_flipped,Simp_p06.25,-1.64445089989684,0.001397,0.285288861,-1,-1,0.469136,0.0376415
BFW27,Simp,far_flipped,Simp_p03.12,-2.46707815876372,0.001998,0.47247311,-1,-1,0.521988,0.0743605
BFW27,Smooth,far_flipped,ref,0,0,0,0,0,0,0
BFW27,Smooth,far_flipped,Smooth_i02,1.02810334981273,0.001815,0.003982915,0.002821977,0.108545,0.0659321,0.121636
BFW27,Smooth,far_flipped,Smooth_i06,0.953154154439207,0.004349,0.004770431,0.005545773,0.136582,0.116065,0.355765
BFW27,Smooth,far_flipped,Smooth_i12,1.81593716512287,0.007631,0.005255565,0.008156904,0.162272,0.162596,0.6892715
BFW27,Smooth,far_flipped,Smooth_i20,1.55660133620953,0.011446,0.005424678,0.010417164,0.193285,0.206214,1.108503
BFW28,Noise_f0.01,far_flipped,ref,0,0,0,0,0,0,0
BFW28,Noise_f0.01,far_flipped,Noise_f0.01_a05.0000,0.583658109798941,0.00369,0.000876198,0.004855197,0.132852,0.189123,0.5617055
BFW28,Noise_f0.01,far_flipped,Noise_f0.01_a08.3330,-0.583657617248471,0.006131,0.002561945,0.008099348,0.203018,0.292132,0.9328725
BFW28,Noise_f0.01,far_flipped,Noise_f0.01_a11.6665,-1.21145014390315,0.008558,0.005248172,0.011355652,0.272319,0.358915,1.300521
BFW28,Noise_f0.01,far_flipped,Noise_f0.01_a15.0000,-1.70089896928234,0.010968,0.008916537,0.014629065,0.327632,0.403001,1.6640185
BFW28,Noise_f0.06,far_flipped,ref,0,0,0,0,0,0,0
BFW28,Noise_f0.06,far_flipped,Noise_f0.06_a00.2100,-0.387317695363396,0.00021,0.006741932,0.004598394,0.076168,0.0857177,0.0238265
BFW28,Noise_f0.06,far_flipped,Noise_f0.06_a00.3500,-1.20905882123513,0.00035,0.018381964,0.007663767,0.094849,0.136154,0.039705
BFW28,Noise_f0.06,far_flipped,Noise_f0.06_a00.4900,-3.33491874949144,0.000489,0.031322334,0.010729789,0.115298,0.17754,0.055584
BFW28,Noise_f0.06,far_flipped,Noise_f0.06_a00.6300,-2.27198855766576,0.000629,0.044207272,0.01379627,0.134383,0.212151,0.071459
BFW28,Noise_f0.34,far_flipped,ref,0,0,0,0,0,0,0
BFW28,Noise_f0.34,far_flipped,Noise_f0.34_a00.0675,1.16520099949178,7.5e-05,0.025853383,0.008292789,0.091887,0.165559,0.006523
BFW28,Noise_f0.34,far_flipped,Noise_f0.34_a00.1125,-0.427552237840119,0.000125,0.05715338,0.013821543,0.113877,0.250127,0.0108665
BFW28,Noise_f0.34,far_flipped,Noise_f0.34_a00.1575,0.361352758180787,0.000175,0.086789772,0.019352248,0.135703,0.316857,0.015209
